record_type,record_id,kind,label,source,target,status,size,asset_symbol,weight,count,href,metrics_json
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:gnars-base-81:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:gnars-base-81,,,,1.0,1,/proposals/gnars-base-81/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:gnars-base-85:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:gnars-base-85,,,,1.0,1,/proposals/gnars-base-85/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:gnars-base-86:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:gnars-base-86,,,,1.0,1,/proposals/gnars-base-86/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:gnars-base-88:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:gnars-base-88,,,,1.0,1,/proposals/gnars-base-88/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:gnars-base-89:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:gnars-base-89,,,,1.0,1,/proposals/gnars-base-89/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:gnars-base-93:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:gnars-base-93,,,,1.0,1,/proposals/gnars-base-93/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:gnars-base-95:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:gnars-base-95,,,,1.0,1,/proposals/gnars-base-95/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:gnars-base-96:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:gnars-base-96,,,,1.0,1,/proposals/gnars-base-96/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x00fc8920736e34ab77c10ed9837df13aed9ddfe35132c271d5982a19a5857b74:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x00fc8920736e34ab77c10ed9837df13aed9ddfe35132c271d5982a19a5857b74,,,,1.0,1,/proposals/snapshot-0x00fc8920736e34ab77c10ed9837df13aed9ddfe35132c271d5982a19a5857b74/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x0925892015b8809cc4ab3a7030c77364657c46f64ee083eba9f4fd5c61058b9b:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x0925892015b8809cc4ab3a7030c77364657c46f64ee083eba9f4fd5c61058b9b,,,,1.0,1,/proposals/snapshot-0x0925892015b8809cc4ab3a7030c77364657c46f64ee083eba9f4fd5c61058b9b/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x27c109216d227ccc3fa01bb4fdf864d5aa0bd54be5a33ae7015816ed62ee3703:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x27c109216d227ccc3fa01bb4fdf864d5aa0bd54be5a33ae7015816ed62ee3703,,,,1.0,1,/proposals/snapshot-0x27c109216d227ccc3fa01bb4fdf864d5aa0bd54be5a33ae7015816ed62ee3703/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x30847f96110952ed83c1aa78c09b5cc11ef1076614560efd29de73e8b9b18894:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x30847f96110952ed83c1aa78c09b5cc11ef1076614560efd29de73e8b9b18894,,,,1.0,1,/proposals/snapshot-0x30847f96110952ed83c1aa78c09b5cc11ef1076614560efd29de73e8b9b18894/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x31563b41a9581f2cac219a22d6ed5c8fbf4a639c427cd3a627b0668ce14f2a55:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x31563b41a9581f2cac219a22d6ed5c8fbf4a639c427cd3a627b0668ce14f2a55,,,,1.0,1,/proposals/snapshot-0x31563b41a9581f2cac219a22d6ed5c8fbf4a639c427cd3a627b0668ce14f2a55/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x3dcb9566427c72d318242451eac0e8e37ec338f63c4813ffcbf9cffc7603f188:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x3dcb9566427c72d318242451eac0e8e37ec338f63c4813ffcbf9cffc7603f188,,,,1.0,1,/proposals/snapshot-0x3dcb9566427c72d318242451eac0e8e37ec338f63c4813ffcbf9cffc7603f188/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x6100932649facab93f27106b0f8bf28194edb952e5c0866b9c297b850d72cedb:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x6100932649facab93f27106b0f8bf28194edb952e5c0866b9c297b850d72cedb,,,,1.0,1,/proposals/snapshot-0x6100932649facab93f27106b0f8bf28194edb952e5c0866b9c297b850d72cedb/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x670e0e871b0dd133e81d5b05f3aeb923e535e99411ce23355c791e42c3027e20:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x670e0e871b0dd133e81d5b05f3aeb923e535e99411ce23355c791e42c3027e20,,,,1.0,1,/proposals/snapshot-0x670e0e871b0dd133e81d5b05f3aeb923e535e99411ce23355c791e42c3027e20/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x6c11af3f2eb01a1636796e563bfdb00001748442fa0b379cf0349e5952917899:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x6c11af3f2eb01a1636796e563bfdb00001748442fa0b379cf0349e5952917899,,,,1.0,1,/proposals/snapshot-0x6c11af3f2eb01a1636796e563bfdb00001748442fa0b379cf0349e5952917899/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x75de871dc2cdfb52513789573ba4f5cd27b663122b27de157ae100593d8b916c:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x75de871dc2cdfb52513789573ba4f5cd27b663122b27de157ae100593d8b916c,,,,1.0,1,/proposals/snapshot-0x75de871dc2cdfb52513789573ba4f5cd27b663122b27de157ae100593d8b916c/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x781c3062dce32c2ae1b29ad80bc95c37175c67c43ed086b196b20104669177bc:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x781c3062dce32c2ae1b29ad80bc95c37175c67c43ed086b196b20104669177bc,,,,1.0,1,/proposals/snapshot-0x781c3062dce32c2ae1b29ad80bc95c37175c67c43ed086b196b20104669177bc/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x8262bdb00439e0820c588c334bfda1c44022d227347d343b733f3127fd713a74:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x8262bdb00439e0820c588c334bfda1c44022d227347d343b733f3127fd713a74,,,,1.0,1,/proposals/snapshot-0x8262bdb00439e0820c588c334bfda1c44022d227347d343b733f3127fd713a74/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0x9f9edd702cc60172453ecbb5ca1816173d474fb47ade2d00419ae9c3fa7e213f:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0x9f9edd702cc60172453ecbb5ca1816173d474fb47ade2d00419ae9c3fa7e213f,,,,1.0,1,/proposals/snapshot-0x9f9edd702cc60172453ecbb5ca1816173d474fb47ade2d00419ae9c3fa7e213f/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0xa79e84b9c92ae1a329bc546d237972fcbe12143d41d4f82d927e2f7d013b0e97:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0xa79e84b9c92ae1a329bc546d237972fcbe12143d41d4f82d927e2f7d013b0e97,,,,1.0,1,/proposals/snapshot-0xa79e84b9c92ae1a329bc546d237972fcbe12143d41d4f82d927e2f7d013b0e97/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0xaeadb30520055d8061f976872fc59f4b197192478ac7855671c5d7401fa250c9:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0xaeadb30520055d8061f976872fc59f4b197192478ac7855671c5d7401fa250c9,,,,1.0,1,/proposals/snapshot-0xaeadb30520055d8061f976872fc59f4b197192478ac7855671c5d7401fa250c9/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0xb30fc7e82ffd81902641f4cd2c15a4604d149645cc057b49ababd99ad8346379:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0xb30fc7e82ffd81902641f4cd2c15a4604d149645cc057b49ababd99ad8346379,,,,1.0,1,/proposals/snapshot-0xb30fc7e82ffd81902641f4cd2c15a4604d149645cc057b49ababd99ad8346379/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0xde48f061cef8580ec5b487f8305ce12b8d31cbb29b52508382cc0d71bf46fbc5:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0xde48f061cef8580ec5b487f8305ce12b8d31cbb29b52508382cc0d71bf46fbc5,,,,1.0,1,/proposals/snapshot-0xde48f061cef8580ec5b487f8305ce12b8d31cbb29b52508382cc0d71bf46fbc5/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0xe13a7551f6ee674f29beee0f80193c0e7540b1b9286c6d646738c01e24e0f0e7:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0xe13a7551f6ee674f29beee0f80193c0e7540b1b9286c6d646738c01e24e0f0e7,,,,1.0,1,/proposals/snapshot-0xe13a7551f6ee674f29beee0f80193c0e7540b1b9286c6d646738c01e24e0f0e7/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0xe7aeb375bbc63b6a064a89924c20473ff998797cad22b68c17e14afd2923a77b:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0xe7aeb375bbc63b6a064a89924c20473ff998797cad22b68c17e14afd2923a77b,,,,1.0,1,/proposals/snapshot-0xe7aeb375bbc63b6a064a89924c20473ff998797cad22b68c17e14afd2923a77b/,
edge,voted:person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d:proposal:snapshot-0xea949349fb4bdeb3bb2a69c2b92f6c2aca39908e6dcf09916569338e95f96c3b:all,voted,,person:0xb2b7d66bb56ce8ff7838dc8053ff35050ed95e9d,proposal:snapshot-0xea949349fb4bdeb3bb2a69c2b92f6c2aca39908e6dcf09916569338e95f96c3b,,,,1.0,1,/proposals/snapshot-0xea949349fb4bdeb3bb2a69c2b92f6c2aca39908e6dcf09916569338e95f96c3b/,
edge,voted:person:0xb46a97e545f0c85fef1f138d69e5c924be554c60:proposal:gnars-base-39:all,voted,,person:0xb46a97e545f0c85fef1f138d69e5c924be554c60,proposal:gnars-base-39,,,,1.0,1,/proposals/gnars-base-39/,
edge,voted:person:0xb4964e1eca55db36a94e8aeffbfbab48529a2f6c:proposal:gnars-base-118:all,voted,,person:0xb4964e1eca55db36a94e8aeffbfbab48529a2f6c,proposal:gnars-base-118,,,,1.0,1,/proposals/gnars-base-118/,
edge,voted:person:0xb4964e1eca55db36a94e8aeffbfbab48529a2f6c:proposal:snapshot-0xbd104aec85af594c4fe35b826fd792dba0e860c8ee0ab0625bd6d67284ef8ad7:all,voted,,person:0xb4964e1eca55db36a94e8aeffbfbab48529a2f6c,proposal:snapshot-0xbd104aec85af594c4fe35b826fd792dba0e860c8ee0ab0625bd6d67284ef8ad7,,,,1.0,1,/proposals/snapshot-0xbd104aec85af594c4fe35b826fd792dba0e860c8ee0ab0625bd6d67284ef8ad7/,
edge,voted:person:0xb4964e1eca55db36a94e8aeffbfbab48529a2f6c:proposal:snapshot-0xf18418210c6bb7a3ff8951d9e0e87c2faaf7a2808be98ef4d96c279bed606bae:all,voted,,person:0xb4964e1eca55db36a94e8aeffbfbab48529a2f6c,proposal:snapshot-0xf18418210c6bb7a3ff8951d9e0e87c2faaf7a2808be98ef4d96c279bed606bae,,,,1.0,1,/proposals/snapshot-0xf18418210c6bb7a3ff8951d9e0e87c2faaf7a2808be98ef4d96c279bed606bae/,
edge,voted:person:0xb4964e1eca55db36a94e8aeffbfbab48529a2f6c:proposal:snapshot-0xff05ff3617e604c701ffde6c6e34d39016bd2126f61efe66499617ea3acfd603:all,voted,,person:0xb4964e1eca55db36a94e8aeffbfbab48529a2f6c,proposal:snapshot-0xff05ff3617e604c701ffde6c6e34d39016bd2126f61efe66499617ea3acfd603,,,,1.0,1,/proposals/snapshot-0xff05ff3617e604c701ffde6c6e34d39016bd2126f61efe66499617ea3acfd603/,
edge,voted:person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b:proposal:snapshot-0x013702a15624613befa0ed1488350610f8d98c3d71c82e240183e8692600a5f9:all,voted,,person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b,proposal:snapshot-0x013702a15624613befa0ed1488350610f8d98c3d71c82e240183e8692600a5f9,,,,1.0,1,/proposals/snapshot-0x013702a15624613befa0ed1488350610f8d98c3d71c82e240183e8692600a5f9/,
edge,voted:person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b:proposal:snapshot-0x1036e9e0f19535c72c33a218d59d59aec34690a089f04a349092e9e1cfd0c122:all,voted,,person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b,proposal:snapshot-0x1036e9e0f19535c72c33a218d59d59aec34690a089f04a349092e9e1cfd0c122,,,,1.0,1,/proposals/snapshot-0x1036e9e0f19535c72c33a218d59d59aec34690a089f04a349092e9e1cfd0c122/,
edge,voted:person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b:proposal:snapshot-0x3bb0a388713c4a70b06ccb8c1bc9ffaad80e652430955a3b1c414f6bf8e51b3a:all,voted,,person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b,proposal:snapshot-0x3bb0a388713c4a70b06ccb8c1bc9ffaad80e652430955a3b1c414f6bf8e51b3a,,,,1.0,1,/proposals/snapshot-0x3bb0a388713c4a70b06ccb8c1bc9ffaad80e652430955a3b1c414f6bf8e51b3a/,
edge,voted:person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b:proposal:snapshot-0x3df77e8ebb1f5a63a35d63820dd4b4b2c78e9aa3b0b091c13752d601ebce163d:all,voted,,person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b,proposal:snapshot-0x3df77e8ebb1f5a63a35d63820dd4b4b2c78e9aa3b0b091c13752d601ebce163d,,,,1.0,1,/proposals/snapshot-0x3df77e8ebb1f5a63a35d63820dd4b4b2c78e9aa3b0b091c13752d601ebce163d/,
edge,voted:person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b:proposal:snapshot-0x8258faa7a47a97aabc63f1e3a566a5ed027388b1822372c93ceb1d7589ae5f7e:all,voted,,person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b,proposal:snapshot-0x8258faa7a47a97aabc63f1e3a566a5ed027388b1822372c93ceb1d7589ae5f7e,,,,1.0,1,/proposals/snapshot-0x8258faa7a47a97aabc63f1e3a566a5ed027388b1822372c93ceb1d7589ae5f7e/,
edge,voted:person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b:proposal:snapshot-0x9d63add3de1dd0868f7b4414b9de375e5fc58c3800270ee1a08c819c9b3393ad:all,voted,,person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b,proposal:snapshot-0x9d63add3de1dd0868f7b4414b9de375e5fc58c3800270ee1a08c819c9b3393ad,,,,1.0,1,/proposals/snapshot-0x9d63add3de1dd0868f7b4414b9de375e5fc58c3800270ee1a08c819c9b3393ad/,
edge,voted:person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b:proposal:snapshot-0xb55ab5a77a14604fd5d4a5d67e00f828fcd6f90ef86e2687276d1973f9b40df5:all,voted,,person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b,proposal:snapshot-0xb55ab5a77a14604fd5d4a5d67e00f828fcd6f90ef86e2687276d1973f9b40df5,,,,1.0,1,/proposals/snapshot-0xb55ab5a77a14604fd5d4a5d67e00f828fcd6f90ef86e2687276d1973f9b40df5/,
edge,voted:person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b:proposal:snapshot-0xb6f1781ada377924f11500e81735dd60170984c7976a1267027b3bd67fca93f1:all,voted,,person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b,proposal:snapshot-0xb6f1781ada377924f11500e81735dd60170984c7976a1267027b3bd67fca93f1,,,,1.0,1,/proposals/snapshot-0xb6f1781ada377924f11500e81735dd60170984c7976a1267027b3bd67fca93f1/,
edge,voted:person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b:proposal:snapshot-0xb7fb4de0ccada5bc44a3130e1204e38184b015c81f4b00b750b60af3f1ed400e:all,voted,,person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b,proposal:snapshot-0xb7fb4de0ccada5bc44a3130e1204e38184b015c81f4b00b750b60af3f1ed400e,,,,1.0,1,/proposals/snapshot-0xb7fb4de0ccada5bc44a3130e1204e38184b015c81f4b00b750b60af3f1ed400e/,
edge,voted:person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b:proposal:snapshot-0xe603eb28d7152ca1e13532dd070a1c7130d48fe03477e47861e9bc6a1b9e33a5:all,voted,,person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b,proposal:snapshot-0xe603eb28d7152ca1e13532dd070a1c7130d48fe03477e47861e9bc6a1b9e33a5,,,,1.0,1,/proposals/snapshot-0xe603eb28d7152ca1e13532dd070a1c7130d48fe03477e47861e9bc6a1b9e33a5/,
edge,voted:person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b:proposal:snapshot-0xef1162965ed606d02c211bfab16f7ffdea8d25d22438140f05861bc765637052:all,voted,,person:0xb54a56f5a61f9e63c71bba6e3eca4e1a75835e7b,proposal:snapshot-0xef1162965ed606d02c211bfab16f7ffdea8d25d22438140f05861bc765637052,,,,1.0,1,/proposals/snapshot-0xef1162965ed606d02c211bfab16f7ffdea8d25d22438140f05861bc765637052/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-13:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-13,,,,1.0,1,/proposals/gnars-base-13/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-14:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-14,,,,1.0,1,/proposals/gnars-base-14/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-15:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-15,,,,1.0,1,/proposals/gnars-base-15/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-16:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-16,,,,1.0,1,/proposals/gnars-base-16/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-17:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-17,,,,1.0,1,/proposals/gnars-base-17/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-18:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-18,,,,1.0,1,/proposals/gnars-base-18/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-19:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-19,,,,1.0,1,/proposals/gnars-base-19/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-20:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-20,,,,1.0,1,/proposals/gnars-base-20/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-21:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-21,,,,1.0,1,/proposals/gnars-base-21/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-22:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-22,,,,1.0,1,/proposals/gnars-base-22/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-23:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-23,,,,1.0,1,/proposals/gnars-base-23/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-24:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-24,,,,1.0,1,/proposals/gnars-base-24/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-25:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-25,,,,1.0,1,/proposals/gnars-base-25/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-26:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-26,,,,1.0,1,/proposals/gnars-base-26/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-27:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-27,,,,1.0,1,/proposals/gnars-base-27/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-28:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-28,,,,1.0,1,/proposals/gnars-base-28/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-29:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-29,,,,1.0,1,/proposals/gnars-base-29/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-30:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-30,,,,1.0,1,/proposals/gnars-base-30/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-32:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-32,,,,1.0,1,/proposals/gnars-base-32/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-33:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-33,,,,1.0,1,/proposals/gnars-base-33/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-35:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-35,,,,1.0,1,/proposals/gnars-base-35/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-36:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-36,,,,1.0,1,/proposals/gnars-base-36/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-37:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-37,,,,1.0,1,/proposals/gnars-base-37/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-38:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-38,,,,1.0,1,/proposals/gnars-base-38/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-39:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-39,,,,1.0,1,/proposals/gnars-base-39/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-41:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-41,,,,1.0,1,/proposals/gnars-base-41/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-45:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-45,,,,1.0,1,/proposals/gnars-base-45/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-46:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-46,,,,1.0,1,/proposals/gnars-base-46/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-47:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-47,,,,1.0,1,/proposals/gnars-base-47/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-48:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-48,,,,1.0,1,/proposals/gnars-base-48/,
edge,voted:person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f:proposal:gnars-base-53:all,voted,,person:0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,proposal:gnars-base-53,,,,1.0,1,/proposals/gnars-base-53/,
